grade_level,school_code,sid,male,race_ethnicity,eco_dis,lep,iep,rdg_ss,math_ss
3,6,803,F,H,0,0,0,1647.391603,1668.878663
3,11,806,F,W,1,0,1,1053.959966,1093.015213
3,8,807,M,W,0,0,0,1605.13349,1626.999276
4,10,810,M,A,1,0,0,1409.324752,1465.999484
3,6,815,M,H,0,0,0,1334.435526,1373.827498
3,3,826,F,W,1,0,0,1092.588077,1133.986372
3,3,833,M,B,0,0,0,1437.395905,1466.93609
4,5,835,M,B,0,0,0,1439.360964,1496.729958
4,3,836,M,W,0,0,0,1481.533924,1538.432932
3,3,839,M,H,1,0,0,1144.900913,1189.344326
3,6,843,M,H,0,0,0,1568.285767,1590.055692
3,5,844,F,W,1,0,1,1301.73756,1340.839258
3,4,851,F,W,0,0,0,1350.036534,1387.894626
3,3,852,F,H,1,0,0,1621.491582,1643.273168
3,6,872,F,H,1,0,0,1309.400547,1347.311041
4,5,874,M,B,1,0,0,1356.930012,1405.347803
3,6,875,M,H,1,0,0,1426.762564,1456.439848
3,7,876,F,W,0,0,0,1073.629872,1113.921305
3,8,877,F,W,0,0,0,1344.931183,1383.312119
3,3,879,M,A,0,0,0,1568.285767,1590.055692
3,3,882,F,A,1,0,0,1315.905459,1354.219732
3,9,886,F,W,0,0,0,1379.219973,1414.242558
3,6,889,M,H,1,0,0,1470.619667,1500.171085
3,1,890,M,W,0,0,0,1452.404261,1482.407334
3,12,891,F,W,1,0,0,1693.703627,1714.808262
3,3,895,M,B,0,0,0,1262.426153,1309.995746
4,9,897,M,W,0,0,0,1481.533924,1538.432932
3,5,902,F,W,1,0,0,1309.400547,1347.311041
3,9,905,M,W,1,0,1,1542.291659,1564.957853
4,6,908,F,B,0,0,0,1439.360964,1496.729958
3,9,909,F,B,1,0,0,1496.714478,1523.133777
3,2,910,F,W,0,0,0,1440.982028,1470.592607
4,9,911,M,W,0,0,0,1646.02609,1697.665717
3,10,915,M,A,1,0,0,1437.395905,1466.93609
3,3,921,F,W,1,0,0,1315.905459,1354.219732
3,8,930,M,W,0,0,0,1092.588077,1133.986372
3,6,934,F,B,0,0,0,1621.491582,1643.273168
3,10,936,M,W,0,0,0,1703.442229,1724.491432
3,10,937,F,W,0,0,0,1369.710317,1405.563054
4,1,938,F,W,0,0,0,1703.369914,1754.750774
3,11,944,F,H,1,1,0,1144.900913,1189.344326
3,11,954,F,W,0,0,1,1110.84581,1153.240356
4,5,956,M,B,0,1,0,1395.689388,1452.845727
3,3,958,M,H,0,0,0,1561.528663,1583.445231
3,1,963,F,W,1,0,0,1575.2329,1596.912697
3,11,968,F,W,0,0,0,1513.042417,1537.814063
3,2,972,M,W,0,0,0,1582.380652,1604.029772
3,5,974,M,H,1,0,0,1513.042417,1537.814063
3,1,977,M,W,0,0,0,1073.629872,1113.921305
4,8,978,F,W,0,0,0,1837.314301,1886.393991
3,1,981,F,W,0,0,0,1684.124408,1705.292203
3,5,984,M,B,1,1,0,1713.340705,1734.342733
3,8,992,F,W,1,0,0,1033.567127,1071.238153
3,1,993,M,W,0,0,0,1228.62519,1275.80956
4,5,994,M,W,1,0,0,1495.3114,1553.20481
3,8,1001,F,W,1,0,0,1475.776196,1504.676296
3,1,1003,F,W,0,0,0,1272.810303,1319.103238
3,7,1008,M,W,0,0,0,1329.027886,1368.890777
3,10,1014,F,H,0,0,0,1703.442229,1724.491432
3,9,1016,F,W,0,0,0,1312.637822,1350.552911
3,11,1023,F,A,1,0,1,1309.400547,1347.311041
3,5,1027,F,B,0,1,0,1160.65918,1205.934296
3,5,1030,F,B,0,0,0,1262.426153,1309.995746
3,3,1039,F,H,0,0,0,1465.630547,1495.682486
3,10,1044,F,W,0,0,0,1452.404261,1482.407334
3,3,1046,F,A,0,0,0,1444.653136,1474.372279
4,6,1047,F,W,1,0,0,1761.256993,1811.654884
3,9,1051,F,W,1,0,0,1776.116268,1797.038434
3,10,1052,F,W,0,0,0,1407.147787,1438.930109
3,4,1055,M,B,0,0,0,1415.508509,1446.095776
4,7,1056,F,W,0,0,0,1409.324752,1465.999484
3,4,1057,M,W,0,0,0,1733.619231,1754.55381
3,12,1058,F,W,0,0,0,1507.519146,1532.813853
4,5,1064,M,D,0,0,0,1731.441774,1782.369986
3,10,1066,M,W,0,0,1,1402.595811,1435.186705
4,6,1067,M,H,1,0,0,1335.259358,1384.146215
3,3,1071,F,H,0,0,0,1296.672087,1336.977897
3,2,1073,M,W,0,0,0,1350.036534,1387.894626
3,10,1076,F,H,0,0,0,1415.508509,1446.095776
3,10,1077,F,W,1,0,0,1319.523338,1358.627228
3,10,1078,M,B,1,0,0,1674.704086,1695.942234
3,6,1081,F,D,1,0,0,1513.042417,1537.814063
3,12,1086,F,W,0,0,0,1548.542197,1570.909836
3,11,1092,M,W,0,0,0,1350.036534,1387.894626
3,1,1095,F,W,0,0,0,1397.931496,1431.300839
3,3,1098,F,H,0,0,0,1426.762564,1456.439848
3,8,1099,M,W,1,0,0,1430.324661,1459.886272
3,3,1105,M,H,0,0,0,1674.704086,1695.942234
3,10,1109,M,W,1,0,0,1415.508509,1446.095776
3,2,1115,M,W,1,0,0,1465.630547,1495.682486
3,11,1118,F,W,0,0,0,1323.81134,1363.801378
3,6,1122,M,B,1,0,0,1262.426153,1309.995746
3,1,1124,M,W,1,0,0,1309.400547,1347.311041
3,5,1135,M,B,0,0,0,1329.027886,1368.890777
3,6,1136,M,H,0,0,0,1754.543115,1775.449656
3,10,1142,M,W,0,1,0,1397.931496,1431.300839
3,2,1144,M,W,0,0,0,1319.523338,1358.627228
3,5,1146,F,B,1,0,0,1379.219973,1414.242558
3,11,1149,M,W,0,0,0,1419.392976,1449.571162
4,9,1155,M,W,0,0,1,1703.369914,1754.750774
3,3,1158,M,W,0,0,0,1092.588077,1133.986372
3,2,1160,M,W,1,0,0,1776.116268,1797.038434
3,3,1165,M,W,1,0,0,1684.124408,1705.292203
3,11,1167,F,A,0,0,0,1334.435526,1373.827498
3,7,1171,M,W,0,0,1,1383.923327,1418.604196
3,8,1175,F,W,0,0,0,1319.523338,1358.627228
3,3,1176,F,W,0,0,0,1647.391603,1668.878663
3,12,1180,M,W,0,0,0,1703.442229,1724.491432
3,5,1185,M,A,0,0,0,1251.631726,1299.140697
3,4,1188,M,W,0,0,0,1433.856279,1463.376166
3,8,1189,F,W,0,0,0,1315.905459,1354.219732
3,5,1192,F,B,0,0,0,1452.404261,1482.407334
3,7,1199,M,W,0,0,0,1323.81134,1363.801378
3,4,1201,M,W,0,0,0,1754.543115,1775.449656
3,12,1204,F,W,0,0,0,1693.703627,1714.808262
4,7,1206,M,W,0,0,0,1574.929481,1627.748256
3,5,1210,F,H,0,0,0,1575.2329,1596.912697
3,5,1213,M,B,1,0,1,1496.714478,1523.133777
3,5,1214,F,H,1,0,0,1465.630547,1495.682486
3,5,1217,F,B,0,0,1,1713.340705,1734.342733
4,8,1218,M,W,0,0,0,1586.533781,1639.164147
4,8,1220,M,W,0,0,0,1771.573504,1821.784515
4,10,1223,M,D,1,0,1,1423.102574,1479.657052
3,9,1224,M,W,0,0,0,1407.147787,1438.930109
3,3,1228,F,B,1,0,1,1613.189589,1635.057259
3,5,1230,M,H,1,0,0,1415.508509,1446.095776
3,7,1234,M,W,0,0,0,1344.931183,1383.312119
4,6,1237,F,H,1,0,1,1225.607514,1276.563272
3,10,1241,F,W,0,0,1,1776.116268,1797.038434
3,3,1244,M,W,0,0,0,1684.124408,1705.292203
3,5,1248,F,B,0,0,0,1397.931496,1431.300839
3,6,1254,F,B,1,0,0,1460.957188,1491.196974
3,2,1258,F,W,0,0,0,1355.058456,1392.39367
3,6,1264,M,W,1,0,0,1684.124408,1705.292203
3,2,1272,M,W,0,0,1,1452.404261,1482.407334
3,4,1273,M,W,0,0,1,1251.631726,1299.140697
3,3,1277,F,W,0,0,0,1693.703627,1714.808262
3,2,1280,F,W,0,0,0,1240.380309,1287.725635
3,3,1288,M,B,0,0,0,1693.703627,1714.808262
3,5,1291,M,H,0,0,0,1415.508509,1446.095776
3,3,1295,M,A,0,0,0,1433.856279,1463.376166
3,12,1299,F,W,1,0,0,1589.739609,1611.42044
3,6,1300,M,W,1,0,0,1423.131498,1453.010332
3,3,1301,M,H,1,0,0,1407.147787,1438.930109
3,3,1311,M,H,1,0,0,1589.739609,1611.42044
3,8,1314,F,W,0,0,0,1339.733736,1378.628844
3,5,1318,F,W,1,0,0,1309.400547,1347.311041
3,9,1321,F,W,0,0,0,1053.959966,1093.015213
4,9,1327,F,W,0,0,0,1285.783153,1335.610301
3,12,1328,F,W,1,0,0,1456.561255,1486.715839
3,5,1330,M,W,1,0,0,1426.762564,1456.439848
3,2,1333,M,H,1,0,0,1542.291659,1564.957853
3,12,1335,F,B,0,0,0,1305.873753,1344.178398
3,1,1337,F,W,0,0,0,1536.188801,1559.198312
3,5,1339,M,W,0,0,0,1402.595811,1435.186705
3,4,1341,M,W,0,0,1,1568.285767,1590.055692
3,5,1344,M,B,1,0,0,1110.84581,1153.240356
4,3,1361,M,A,0,0,0,1617.918276,1669.966912
3,5,1362,M,W,1,0,0,1437.395905,1466.93609
3,3,1369,F,B,1,0,0,1518.660431,1542.939089
4,5,1373,M,B,1,0,0,1431.472473,1488.491693
4,2,1375,F,W,0,0,0,1604.915228,1657.202637
3,4,1377,M,W,1,0,1,1053.959966,1093.015213
3,5,1378,M,B,0,0,0,1460.957188,1491.196974
3,10,1382,M,H,0,0,0,1693.703627,1714.808262
3,5,1383,F,W,1,0,0,1674.704086,1695.942234
3,3,1388,F,D,0,0,1,1360.005615,1396.826554
3,8,1389,M,W,0,0,0,1470.619667,1500.171085
4,11,1390,F,W,1,0,1,1669.212581,1720.686675
3,5,1391,F,H,0,0,0,1301.73756,1340.839258
4,7,1399,M,W,1,0,0,1771.573504,1821.784515
3,3,1400,F,A,0,0,0,1656.338172,1677.736484
4,5,1401,M,B,1,0,0,1439.360964,1496.729958
4,6,1406,F,W,0,0,0,1586.533781,1639.164147
4,7,1410,F,W,0,0,0,1409.324752,1465.999484
3,9,1412,F,W,0,0,1,1433.856279,1463.376166
3,5,1414,F,H,1,0,0,1073.629872,1113.921305
3,2,1418,M,W,0,0,0,1460.957188,1491.196974
3,4,1426,M,A,0,0,1,1364.88668,1401.21058
3,7,1434,M,W,0,0,1,1665.44217,1686.757334
4,10,1437,M,W,0,0,0,1414.083149,1470.160947
3,3,1438,F,D,1,0,0,1092.588077,1133.986372
3,5,1440,F,W,1,0,0,1452.404261,1482.407334
3,5,1445,M,H,0,0,0,1530.223035,1553.617688
3,6,1447,F,W,1,0,1,1486.161729,1513.790659
3,11,1449,F,W,0,0,0,1440.982028,1470.592607
3,5,1455,F,B,0,0,0,1460.957188,1491.196974
3,9,1458,F,W,0,0,0,1582.380652,1604.029772
3,5,1460,M,D,0,0,0,1203.417004,1250.156692
3,8,1469,M,W,0,0,1,1110.84581,1153.240356
3,1,1470,M,W,0,0,0,1073.629872,1113.921305
3,8,1472,M,W,1,0,0,1360.005615,1396.826554
3,2,1475,F,W,0,0,1,1369.710317,1405.563054
3,5,1489,M,B,1,0,0,1524.383775,1548.202455
3,9,1491,F,W,1,0,0,1407.147787,1438.930109
3,9,1495,F,W,0,0,0,1189.870514,1236.261059
3,5,1503,M,H,1,0,0,1542.291659,1564.957853
3,1,1506,M,W,0,0,1,1426.762564,1456.439848
3,6,1509,M,W,0,0,1,1228.62519,1275.80956
3,10,1510,M,W,0,0,1,1216.319659,1263.313052
3,5,1513,F,W,1,0,0,1240.380309,1287.725635
3,3,1514,F,W,1,0,0,1334.435526,1373.827498
3,5,1518,F,B,1,0,0,1374.485192,1409.901279
3,7,1521,M,W,0,0,1,1360.005615,1396.826554
4,1,1522,M,W,0,0,0,1569.296938,1622.19011
3,4,1524,M,H,1,0,0,1282.473781,1326.425611
3,5,1527,F,B,0,0,0,1364.88668,1401.21058
3,1,1531,M,W,0,0,0,1296.672087,1336.977897
3,10,1533,M,W,1,0,0,1388.603921,1422.995471
4,2,1545,M,W,0,0,0,1285.783153,1335.610301
3,1,1546,M,W,0,0,1,1765.248288,1786.156918
3,5,1549,F,B,0,0,0,1360.005615,1396.826554
3,11,1550,M,H,1,0,0,1582.380652,1604.029772
3,9,1556,F,W,1,0,0,1597.320359,1619.098199
3,6,1557,M,W,1,0,0,1228.62519,1275.80956
3,5,1563,M,B,0,0,0,1765.248288,1786.156918
3,6,1566,F,B,1,0,1,1397.931496,1431.300839
4,6,1567,F,W,0,0,0,1837.314301,1886.393991
3,6,1572,M,W,0,0,0,1379.219973,1414.242558
3,3,1574,F,H,1,0,0,1110.84581,1153.240356
3,2,1576,M,W,0,0,0,1561.528663,1583.445231
3,6,1580,F,W,1,0,0,1723.399542,1744.363186
3,1,1589,F,W,0,0,0,1430.324661,1459.886272
3,9,1590,F,B,0,0,0,1430.324661,1459.886272
4,9,1591,M,W,0,0,0,1385.112175,1439.392746
3,11,1592,M,W,0,0,0,1309.400547,1347.311041
3,9,1604,F,W,0,0,1,1203.417004,1250.156692
4,3,1606,F,W,1,0,1,1423.102574,1479.657052
3,7,1607,M,W,0,0,0,1605.13349,1626.999276
3,5,1609,M,A,1,0,0,1460.957188,1491.196974
3,2,1610,F,W,0,0,0,1312.637822,1350.552911
3,3,1615,M,H,1,0,0,1629.968797,1651.648025
3,3,1625,M,H,0,0,0,1419.392976,1449.571162
3,3,1627,F,H,0,0,0,1355.058456,1392.39367
3,11,1629,F,B,0,0,0,1160.65918,1205.934296
3,11,1632,M,W,1,0,0,1629.968797,1651.648025
3,12,1634,M,W,0,0,0,1470.619667,1500.171085
3,2,1636,F,W,0,0,0,1733.619231,1754.55381
3,1,1644,F,W,0,0,0,1597.320359,1619.098199
4,5,1646,F,H,0,0,0,1492.158886,1549.873819
3,11,1647,F,A,0,0,0,1272.810303,1319.103238
3,5,1648,M,H,1,0,0,1364.88668,1401.21058
3,2,1649,F,W,1,1,0,1319.523338,1358.627228
3,7,1652,M,W,0,0,1,1339.733736,1378.628844
3,12,1657,M,W,1,1,0,1402.595811,1435.186705
4,7,1659,M,W,0,0,0,1299.036529,1348.620451
3,11,1665,M,W,0,0,0,1419.392976,1449.571162
3,6,1669,M,H,1,0,0,1272.810303,1319.103238
3,10,1670,F,W,0,0,0,1656.338172,1677.736484
3,10,1671,F,H,0,0,0,1629.968797,1651.648025
3,6,1673,M,A,1,0,0,1350.036534,1387.894626
3,4,1676,F,W,0,0,0,1597.320359,1619.098199
4,10,1681,M,W,1,0,0,1498.347014,1556.346894
3,2,1682,F,W,0,0,0,1319.523338,1358.627228
3,3,1684,M,W,1,0,0,1305.873753,1344.178398
3,4,1687,F,W,1,0,0,1360.005615,1396.826554
4,11,1688,F,W,0,0,0,1721.887585,1772.97789
4,3,1689,F,D,0,0,0,1409.324752,1465.999484
3,1,1701,M,W,0,0,0,1776.116268,1797.038434
3,1,1702,M,W,0,0,0,1502.080029,1527.924933
3,11,1703,M,B,0,0,0,1329.027886,1368.890777
3,2,1704,F,W,1,1,0,1502.080029,1527.924933
3,6,1706,M,H,0,0,0,1733.619231,1754.55381
4,11,1710,F,W,0,0,0,1152.370468,1206.486262
3,12,1717,F,W,1,0,0,1723.399542,1744.363186
3,12,1718,M,W,0,0,0,1589.739609,1611.42044
3,12,1722,F,W,1,0,0,1350.036534,1387.894626
4,9,1724,F,W,0,0,1,1604.915228,1657.202637
3,8,1725,M,W,0,0,0,1621.491582,1643.273168
3,6,1729,F,H,0,0,0,1272.810303,1319.103238
3,4,1730,M,W,0,0,0,1548.542197,1570.909836
4,3,1731,F,A,1,0,0,1520.237717,1576.8824
3,8,1732,F,W,0,0,0,1305.873753,1344.178398
3,2,1736,M,W,0,0,0,1733.619231,1754.55381
3,7,1737,F,W,0,0,0,1388.603921,1422.995471
3,12,1739,M,W,0,0,0,1561.528663,1583.445231
3,7,1743,F,W,0,0,0,1486.161729,1513.790659
3,9,1746,M,B,1,0,1,1411.439609,1442.557612
3,11,1756,F,A,0,0,0,1374.485192,1409.901279
4,10,1772,F,W,1,0,0,1837.314301,1886.393991
3,6,1780,F,A,0,0,0,1744.000258,1764.915627
3,11,1781,F,W,0,0,0,1647.391603,1668.878663
3,6,1789,M,W,0,0,0,1582.380652,1604.029772
3,11,1792,F,W,0,0,0,1033.567127,1071.238153
3,10,1793,M,W,0,0,0,1575.2329,1596.912697
4,4,1799,F,N,0,0,0,1485.316751,1542.462719
3,12,1810,F,B,0,0,0,1638.601974,1660.18285
3,6,1812,F,D,1,0,1,1513.042417,1537.814063
3,7,1814,F,W,0,0,0,1437.395905,1466.93609
3,6,1823,M,H,0,1,0,1360.005615,1396.826554
3,11,1824,M,B,1,0,0,1073.629872,1113.921305
3,11,1830,M,W,1,0,0,1542.291659,1564.957853
3,11,1836,F,W,1,1,0,1379.219973,1414.242558
4,8,1837,M,W,0,0,0,1528.09644,1583.64867
3,9,1843,F,H,1,0,1,1329.027886,1368.890777
3,1,1844,M,W,1,0,1,1262.426153,1309.995746
4,3,1849,M,H,1,0,0,1504.253952,1562.246736
3,5,1852,M,W,1,0,0,1597.320359,1619.098199
4,3,1859,M,W,1,0,1,1653.540276,1705.106977
3,3,1864,M,B,0,1,0,1589.739609,1611.42044
4,6,1867,M,W,1,0,1,1454.366201,1512.048653
3,5,1880,F,W,1,0,0,1228.62519,1275.80956
3,11,1881,M,W,1,0,1,1282.473781,1326.425611
3,12,1884,M,W,0,0,0,1684.124408,1705.292203
3,7,1887,M,W,0,0,0,1723.399542,1744.363186
3,6,1889,F,B,0,0,0,1296.672087,1336.977897
3,11,1902,F,W,0,0,0,1723.399542,1744.363186
3,8,1907,F,W,0,0,0,1597.320359,1619.098199
3,7,1908,F,W,1,0,0,1315.905459,1354.219732
3,3,1909,F,B,0,0,0,1621.491582,1643.273168
3,10,1913,M,W,1,0,1,1486.161729,1513.790659
3,6,1915,M,W,0,0,0,1542.291659,1564.957853
3,2,1916,M,W,1,0,0,1364.88668,1401.21058
4,4,1926,F,H,0,0,0,1356.930012,1405.347803
3,2,1928,M,W,1,0,0,1597.320359,1619.098199
3,6,1931,F,H,1,0,1,1575.2329,1596.912697
3,5,1935,M,W,0,0,0,1296.672087,1336.977897
3,6,1936,M,W,1,0,1,1240.380309,1287.725635
3,8,1937,F,W,0,0,0,1605.13349,1626.999276
3,8,1940,F,W,0,0,0,1684.124408,1705.292203
3,2,1944,M,W,0,0,0,1589.739609,1611.42044
3,11,1945,F,W,0,0,0,1323.81134,1363.801378
3,2,1948,M,W,0,0,0,1379.219973,1414.242558
4,7,1951,F,W,0,0,0,1552.97616,1605.982343
4,1,1953,M,W,0,0,0,1356.930012,1405.347803
3,1,1956,F,W,0,0,1,1393.270422,1427.245948
3,10,1958,F,B,0,0,0,1496.714478,1523.133777
3,6,1961,F,H,0,0,0,1301.73756,1340.839258
3,1,1964,F,W,0,0,0,1344.931183,1383.312119
3,8,1968,M,W,0,0,0,1513.042417,1537.814063
3,8,1971,M,W,0,0,0,1282.473781,1326.425611
3,5,1979,M,A,0,0,0,1144.900913,1189.344326
3,5,1984,M,H,0,0,0,1568.285767,1590.055692
3,10,1986,M,H,1,1,0,1470.619667,1500.171085
3,3,1988,M,H,1,1,0,1561.528663,1583.445231
4,10,2001,M,W,0,0,0,1356.930012,1405.347803
3,3,2003,M,D,0,0,0,1542.291659,1564.957853
3,5,2004,M,B,0,0,0,1423.131498,1453.010332
3,6,2007,M,B,0,0,0,1674.704086,1695.942234
3,7,2012,M,W,0,0,0,1703.442229,1724.491432
3,9,2014,F,W,0,0,0,1053.959966,1093.015213
3,12,2016,F,H,0,0,1,1656.338172,1677.736484
3,3,2019,M,W,1,0,0,1360.005615,1396.826554
3,3,2020,F,A,1,0,0,1240.380309,1287.725635
3,2,2021,F,W,0,0,0,1334.435526,1373.827498
3,4,2024,F,H,1,1,0,1282.473781,1326.425611
4,2,2026,M,W,1,0,1,1385.112175,1439.392746
3,12,2037,F,B,1,0,1,1369.710317,1405.563054
3,3,2041,F,H,1,0,0,1092.588077,1133.986372
4,7,2049,M,W,0,0,0,1311.668689,1361.017265
4,2,2051,F,W,0,0,0,1323.727133,1372.844576
3,2,2055,F,W,0,0,0,1251.631726,1299.140697
3,6,2065,M,W,0,0,0,1423.131498,1453.010332
3,3,2066,M,W,1,0,0,1465.630547,1495.682486
4,8,2069,M,W,0,0,0,1190.573108,1242.788265
4,11,2076,F,W,0,0,0,1208.535576,1259.985919
3,5,2081,F,H,1,0,0,1339.733736,1378.628844
3,9,2086,F,W,0,0,0,1456.561255,1486.715839
3,6,2094,M,H,0,0,0,1656.338172,1677.736484
3,5,2101,M,D,1,0,0,1613.189589,1635.057259
3,8,2108,M,W,0,0,0,1647.391603,1668.878663
3,3,2110,F,W,0,0,0,1407.147787,1438.930109
4,5,2113,F,A,0,0,0,1586.533781,1639.164147
4,3,2117,M,W,1,0,0,1669.212581,1720.686675
3,4,2119,F,B,1,0,0,1189.870514,1236.261059
3,10,2127,M,W,0,0,1,1397.931496,1431.300839
3,4,2130,F,W,0,0,0,1518.660431,1542.939089
3,6,2137,F,A,0,0,1,1262.426153,1309.995746
4,11,2139,F,W,1,0,0,1731.441774,1782.369986
4,12,2140,M,W,0,0,1,1398.618005,1456.128521
3,3,2144,F,W,0,0,0,1374.485192,1409.901279
3,10,2145,M,H,0,0,0,1589.739609,1611.42044
3,11,2151,F,W,0,0,0,1621.491582,1643.273168
3,2,2152,M,W,0,0,0,1312.637822,1350.552911
3,5,2153,M,W,1,0,0,1329.027886,1368.890777
3,5,2154,M,A,0,0,0,1621.491582,1643.273168
3,5,2164,M,H,1,0,1,1092.588077,1133.986372
3,7,2169,M,W,0,0,0,1605.13349,1626.999276
3,5,2171,M,W,1,0,0,1329.027886,1368.890777
3,10,2176,M,W,0,0,0,1128.311965,1171.713198
4,9,2177,F,H,1,0,0,1703.369914,1754.750774
3,12,2180,F,W,0,0,0,1402.595811,1435.186705
3,9,2182,M,W,0,0,0,1703.442229,1724.491432
3,9,2185,M,W,0,0,1,1110.84581,1153.240356
3,7,2190,F,W,0,1,1,1262.426153,1309.995746
3,2,2192,M,W,0,0,0,1542.291659,1564.957853
3,2,2197,F,W,1,0,0,1339.733736,1378.628844
3,5,2199,F,B,0,0,0,1674.704086,1695.942234
3,5,2201,F,W,1,0,0,1507.519146,1532.813853
3,9,2202,F,B,0,0,0,1656.338172,1677.736484
3,3,2203,F,W,1,0,0,1754.543115,1775.449656
4,6,2212,F,W,1,0,0,1461.819185,1519.444731
3,9,2213,M,W,0,0,0,1582.380652,1604.029772
3,11,2214,F,H,0,0,0,1144.900913,1189.344326
3,12,2217,M,A,0,0,0,1411.439609,1442.557612
3,3,2227,M,H,1,0,0,1374.485192,1409.901279
3,11,2230,M,W,0,0,0,1128.311965,1171.713198
4,8,2232,F,W,0,0,1,1848.894273,1897.796544
3,3,2233,M,W,1,0,0,1296.672087,1336.977897
3,1,2236,M,W,1,0,1,1530.223035,1553.617688
3,8,2242,M,W,0,0,0,1460.957188,1491.196974
3,3,2244,F,W,1,0,0,1440.982028,1470.592607
3,3,2248,F,B,0,0,0,1561.528663,1583.445231
4,3,2255,M,H,1,0,0,1574.929481,1627.748256
3,12,2267,M,H,1,0,0,1723.399542,1744.363186
3,8,2269,M,W,0,0,0,1393.270422,1427.245948
3,2,2271,M,W,0,0,0,1491.411908,1518.426861
4,6,2279,M,W,1,1,0,1469.463241,1526.875727
3,11,2280,F,W,0,0,0,1597.320359,1619.098199
3,3,2282,F,A,0,0,0,1480.953354,1509.211646
4,6,2283,F,H,1,0,0,1380.105444,1432.84327
3,8,2290,M,H,1,0,1,1621.491582,1643.273168
3,6,2295,F,B,0,0,0,1480.953354,1509.211646
3,5,2297,M,A,0,0,0,1561.528663,1583.445231
3,4,2300,F,W,0,0,0,1496.714478,1523.133777
3,6,2301,M,W,0,0,1,1475.776196,1504.676296
3,3,2311,M,B,0,0,0,1344.931183,1383.312119
4,6,2313,F,B,1,0,0,1792.76268,1842.593008
3,7,2316,F,W,0,0,0,1475.776196,1504.676296
3,10,2317,M,B,0,0,0,1305.873753,1344.178398
3,11,2328,F,W,0,0,0,1315.905459,1354.219732
3,12,2342,F,W,1,0,0,1536.188801,1559.198312
3,5,2343,M,A,0,0,0,1379.219973,1414.242558
3,10,2346,F,W,0,0,0,1554.951002,1577.067787
3,6,2350,M,H,0,0,1,1647.391603,1668.878663
3,11,2356,F,A,1,0,0,1364.88668,1401.21058
3,3,2358,M,W,0,0,0,1383.923327,1418.604196
3,4,2362,M,H,0,0,0,1480.953354,1509.211646
3,5,2363,M,H,0,0,0,1175.633476,1221.546734
4,12,2376,M,A,0,0,0,1741.189294,1791.947157
3,11,2383,F,H,1,0,0,1393.270422,1427.245948
3,11,2385,F,W,1,0,0,1613.189589,1635.057259
3,2,2388,F,W,0,0,0,1290.357454,1332.278589
3,3,2395,F,H,1,0,0,1033.567127,1071.238153
3,7,2396,F,W,0,0,1,1315.905459,1354.219732
3,7,2398,M,W,0,0,0,1502.080029,1527.924933
3,1,2399,M,W,1,0,1,1144.900913,1189.344326
4,6,2400,M,B,1,0,0,1398.618005,1456.128521
3,4,2403,F,W,0,0,0,1744.000258,1764.915627
3,1,2412,M,W,0,0,1,1656.338172,1677.736484
3,8,2414,F,W,0,0,1,1496.714478,1523.133777
3,6,2420,M,W,1,0,0,1433.856279,1463.376166
4,10,2425,F,W,0,0,0,1443.177219,1500.674769
3,3,2426,M,A,1,0,0,1713.340705,1734.342733
3,10,2436,M,B,0,0,0,1426.762564,1456.439848
3,10,2439,F,W,1,0,0,1582.380652,1604.029772
3,3,2440,M,H,1,0,0,1203.417004,1250.156692
3,3,2447,M,D,1,0,0,1513.042417,1537.814063
3,9,2448,M,B,0,0,0,1350.036534,1387.894626
3,6,2456,F,H,1,1,0,1530.223035,1553.617688
3,12,2458,M,B,0,0,0,1073.629872,1113.921305
3,6,2462,M,A,0,0,0,1491.411908,1518.426861
3,4,2467,M,W,0,0,0,1262.426153,1309.995746
4,6,2476,M,A,0,0,0,1299.036529,1348.620451
4,4,2478,M,W,0,0,0,1598.646794,1651.053128
3,4,2481,F,W,1,1,0,1713.340705,1734.342733
3,11,2486,M,W,0,0,0,1674.704086,1695.942234
3,6,2488,F,B,1,0,0,1776.116268,1797.038434
3,3,2489,M,A,0,0,0,1638.601974,1660.18285
3,5,2490,F,W,0,0,0,1480.953354,1509.211646
4,8,2491,M,W,0,0,0,1552.97616,1605.982343
3,5,2504,M,D,1,0,0,1319.523338,1358.627228
3,6,2507,M,W,1,0,0,1092.588077,1133.986372
3,7,2508,M,W,0,0,0,1360.005615,1396.826554
4,3,2509,F,H,0,0,0,1669.212581,1720.686675
3,4,2512,M,W,0,0,0,1542.291659,1564.957853
3,5,2514,F,B,1,0,1,1388.603921,1422.995471
3,1,2518,F,W,1,0,0,1518.660431,1542.939089
3,3,2531,M,B,1,0,0,1240.380309,1287.725635
4,2,2535,M,W,0,0,0,1837.314301,1886.393991
3,5,2536,F,H,1,0,0,1754.543115,1775.449656
3,9,2539,M,W,0,0,0,1092.588077,1133.986372
3,2,2543,F,W,0,0,0,1656.338172,1677.736484
4,12,2549,F,W,0,0,0,1257.222758,1307.574667
3,1,2550,F,W,0,0,0,1629.968797,1651.648025
3,10,2552,M,W,1,0,0,1605.13349,1626.999276
4,12,2555,F,W,1,0,0,1450.658822,1508.314388
3,9,2556,M,B,1,1,0,1402.595811,1435.186705
3,6,2560,F,W,1,0,0,1315.905459,1354.219732
3,2,2566,M,W,0,0,0,1629.968797,1651.648025
3,5,2567,F,W,0,0,0,1575.2329,1596.912697
3,6,2574,M,W,1,0,0,1444.653136,1474.372279
3,8,2579,M,W,1,0,0,1282.473781,1326.425611
